Neighborhood,Id,Estimate; Total:,Margin of Error; Total:,Estimate; Householder under 25 years:,Margin of Error; Householder under 25 years:,"Estimate; Householder under 25 years: - Less than $10,000","Margin of Error; Householder under 25 years: - Less than $10,000","Estimate; Householder under 25 years: - $10,000 to $14,999","Margin of Error; Householder under 25 years: - $10,000 to $14,999","Estimate; Householder under 25 years: - $15,000 to $19,999","Margin of Error; Householder under 25 years: - $15,000 to $19,999","Estimate; Householder under 25 years: - $20,000 to $24,999","Margin of Error; Householder under 25 years: - $20,000 to $24,999","Estimate; Householder under 25 years: - $25,000 to $29,999","Margin of Error; Householder under 25 years: - $25,000 to $29,999","Estimate; Householder under 25 years: - $30,000 to $34,999","Margin of Error; Householder under 25 years: - $30,000 to $34,999","Estimate; Householder under 25 years: - $35,000 to $39,999","Margin of Error; Householder under 25 years: - $35,000 to $39,999","Estimate; Householder under 25 years: - $40,000 to $44,999","Margin of Error; Householder under 25 years: - $40,000 to $44,999","Estimate; Householder under 25 years: - $45,000 to $49,999","Margin of Error; Householder under 25 years: - $45,000 to $49,999","Estimate; Householder under 25 years: - $50,000 to $59,999","Margin of Error; Householder under 25 years: - $50,000 to $59,999","Estimate; Householder under 25 years: - $60,000 to $74,999","Margin of Error; Householder under 25 years: - $60,000 to $74,999","Estimate; Householder under 25 years: - $75,000 to $99,999","Margin of Error; Householder under 25 years: - $75,000 to $99,999","Estimate; Householder under 25 years: - $100,000 to $124,999","Margin of Error; Householder under 25 years: - $100,000 to $124,999","Estimate; Householder under 25 years: - $125,000 to $149,999","Margin of Error; Householder under 25 years: - $125,000 to $149,999","Estimate; Householder under 25 years: - $150,000 to $199,999","Margin of Error; Householder under 25 years: - $150,000 to $199,999","Estimate; Householder under 25 years: - $200,000 or more","Margin of Error; Householder under 25 years: - $200,000 or more",Estimate; Householder 25 to 44 years:,Margin of Error; Householder 25 to 44 years:,"Estimate; Householder 25 to 44 years: - Less than $10,000","Margin of Error; Householder 25 to 44 years: - Less than $10,000","Estimate; Householder 25 to 44 years: - $10,000 to $14,999","Margin of Error; Householder 25 to 44 years: - $10,000 to $14,999","Estimate; Householder 25 to 44 years: - $15,000 to $19,999","Margin of Error; Householder 25 to 44 years: - $15,000 to $19,999","Estimate; Householder 25 to 44 years: - $20,000 to $24,999","Margin of Error; Householder 25 to 44 years: - $20,000 to $24,999","Estimate; Householder 25 to 44 years: - $25,000 to $29,999","Margin of Error; Householder 25 to 44 years: - $25,000 to $29,999","Estimate; Householder 25 to 44 years: - $30,000 to $34,999","Margin of Error; Householder 25 to 44 years: - $30,000 to $34,999","Estimate; Householder 25 to 44 years: - $35,000 to $39,999","Margin of Error; Householder 25 to 44 years: - $35,000 to $39,999","Estimate; Householder 25 to 44 years: - $40,000 to $44,999","Margin of Error; Householder 25 to 44 years: - $40,000 to $44,999","Estimate; Householder 25 to 44 years: - $45,000 to $49,999","Margin of Error; Householder 25 to 44 years: - $45,000 to $49,999","Estimate; Householder 25 to 44 years: - $50,000 to $59,999","Margin of Error; Householder 25 to 44 years: - $50,000 to $59,999","Estimate; Householder 25 to 44 years: - $60,000 to $74,999","Margin of Error; Householder 25 to 44 years: - $60,000 to $74,999","Estimate; Householder 25 to 44 years: - $75,000 to $99,999","Margin of Error; Householder 25 to 44 years: - $75,000 to $99,999","Estimate; Householder 25 to 44 years: - $100,000 to $124,999","Margin of Error; Householder 25 to 44 years: - $100,000 to $124,999","Estimate; Householder 25 to 44 years: - $125,000 to $149,999","Margin of Error; Householder 25 to 44 years: - $125,000 to $149,999","Estimate; Householder 25 to 44 years: - $150,000 to $199,999","Margin of Error; Householder 25 to 44 years: - $150,000 to $199,999","Estimate; Householder 25 to 44 years: - $200,000 or more","Margin of Error; Householder 25 to 44 years: - $200,000 or more",Estimate; Householder 45 to 64 years:,Margin of Error; Householder 45 to 64 years:,"Estimate; Householder 45 to 64 years: - Less than $10,000","Margin of Error; Householder 45 to 64 years: - Less than $10,000","Estimate; Householder 45 to 64 years: - $10,000 to $14,999","Margin of Error; Householder 45 to 64 years: - $10,000 to $14,999","Estimate; Householder 45 to 64 years: - $15,000 to $19,999","Margin of Error; Householder 45 to 64 years: - $15,000 to $19,999","Estimate; Householder 45 to 64 years: - $20,000 to $24,999","Margin of Error; Householder 45 to 64 years: - $20,000 to $24,999","Estimate; Householder 45 to 64 years: - $25,000 to $29,999","Margin of Error; Householder 45 to 64 years: - $25,000 to $29,999","Estimate; Householder 45 to 64 years: - $30,000 to $34,999","Margin of Error; Householder 45 to 64 years: - $30,000 to $34,999","Estimate; Householder 45 to 64 years: - $35,000 to $39,999","Margin of Error; Householder 45 to 64 years: - $35,000 to $39,999","Estimate; Householder 45 to 64 years: - $40,000 to $44,999","Margin of Error; Householder 45 to 64 years: - $40,000 to $44,999","Estimate; Householder 45 to 64 years: - $45,000 to $49,999","Margin of Error; Householder 45 to 64 years: - $45,000 to $49,999","Estimate; Householder 45 to 64 years: - $50,000 to $59,999","Margin of Error; Householder 45 to 64 years: - $50,000 to $59,999","Estimate; Householder 45 to 64 years: - $60,000 to $74,999","Margin of Error; Householder 45 to 64 years: - $60,000 to $74,999","Estimate; Householder 45 to 64 years: - $75,000 to $99,999","Margin of Error; Householder 45 to 64 years: - $75,000 to $99,999","Estimate; Householder 45 to 64 years: - $100,000 to $124,999","Margin of Error; Householder 45 to 64 years: - $100,000 to $124,999","Estimate; Householder 45 to 64 years: - $125,000 to $149,999","Margin of Error; Householder 45 to 64 years: - $125,000 to $149,999","Estimate; Householder 45 to 64 years: - $150,000 to $199,999","Margin of Error; Householder 45 to 64 years: - $150,000 to $199,999","Estimate; Householder 45 to 64 years: - $200,000 or more","Margin of Error; Householder 45 to 64 years: - $200,000 or more",Estimate; Householder 65 years and over:,Margin of Error; Householder 65 years and over:,"Estimate; Householder 65 years and over: - Less than $10,000","Margin of Error; Householder 65 years and over: - Less than $10,000","Estimate; Householder 65 years and over: - $10,000 to $14,999","Margin of Error; Householder 65 years and over: - $10,000 to $14,999","Estimate; Householder 65 years and over: - $15,000 to $19,999","Margin of Error; Householder 65 years and over: - $15,000 to $19,999","Estimate; Householder 65 years and over: - $20,000 to $24,999","Margin of Error; Householder 65 years and over: - $20,000 to $24,999","Estimate; Householder 65 years and over: - $25,000 to $29,999","Margin of Error; Householder 65 years and over: - $25,000 to $29,999","Estimate; Householder 65 years and over: - $30,000 to $34,999","Margin of Error; Householder 65 years and over: - $30,000 to $34,999","Estimate; Householder 65 years and over: - $35,000 to $39,999","Margin of Error; Householder 65 years and over: - $35,000 to $39,999","Estimate; Householder 65 years and over: - $40,000 to $44,999","Margin of Error; Householder 65 years and over: - $40,000 to $44,999","Estimate; Householder 65 years and over: - $45,000 to $49,999","Margin of Error; Householder 65 years and over: - $45,000 to $49,999","Estimate; Householder 65 years and over: - $50,000 to $59,999","Margin of Error; Householder 65 years and over: - $50,000 to $59,999","Estimate; Householder 65 years and over: - $60,000 to $74,999","Margin of Error; Householder 65 years and over: - $60,000 to $74,999","Estimate; Householder 65 years and over: - $75,000 to $99,999","Margin of Error; Householder 65 years and over: - $75,000 to $99,999","Estimate; Householder 65 years and over: - $100,000 to $124,999","Margin of Error; Householder 65 years and over: - $100,000 to $124,999","Estimate; Householder 65 years and over: - $125,000 to $149,999","Margin of Error; Householder 65 years and over: - $125,000 to $149,999","Estimate; Householder 65 years and over: - $150,000 to $199,999","Margin of Error; Householder 65 years and over: - $150,000 to $199,999","Estimate; Householder 65 years and over: - $200,000 or more","Margin of Error; Householder 65 years and over: - $200,000 or more"
East Carnegie,27,223,38,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,99,36,0,10,0,10,4,7,4,6,6,9,0,10,0,10,11,14,5,7,19,20,17,13,8,12,25,34,0,10,0,10,0,10,107,35,0,10,5,8,11,12,5,7,0,10,9,11,6,9,5,7,4,7,20,17,18,22,10,11,14,17,0,10,0,10,0,10,17,15,0,10,7,11,0,10,0,10,4,7,0,10,0,10,6,8,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10
East Hills,28,1325.0,142.530698448,71.0,54.8543526076,63.0,52.9244744896,0.0,17.3205080757,0.0,17.3205080757,8.0,19.2093727123,0.0,17.3205080757,0.0,17.3205080757,0.0,17.3205080757,0.0,17.3205080757,0.0,17.3205080757,0.0,17.3205080757,0.0,17.3205080757,0.0,17.3205080757,0.0,17.3205080757,0.0,17.3205080757,0.0,17.3205080757,0.0,17.3205080757,479.0,128.720627718,225.0,113.679373679,45.0,50.1597448159,50.0,53.8237865632,6.0,17.3205080757,52.0,57.7581163128,0.0,17.3205080757,5.0,16.7630546142,11.0,24.4948974278,36.0,53.8887743412,0.0,17.3205080757,9.0,20.6155281281,40.0,32.5883414736,0.0,17.3205080757,0.0,17.3205080757,0.0,17.3205080757,0.0,17.3205080757,513.0,118.802356879,189.0,95.4463199919,42.0,35.4541958025,23.0,22.2261107709,38.0,31.2569992162,17.0,24.7386337537,19.0,24.7790233867,41.0,46.2168800332,17.0,21.6564078277,0.0,17.3205080757,7.0,18.547236991,71.0,55.722526863,24.0,29.8998327755,25.0,27.8567765544,0.0,17.3205080757,0.0,17.3205080757,0.0,17.3205080757,262.0,65.9166139907,40.0,44.5533388199,31.0,24.5967477525,36.0,36.823905279,9.0,19.8997487421,21.0,19.6468827044,0.0,17.3205080757,17.0,21.5638586529,17.0,20.9761769634,23.0,25.3968501984,9.0,19.8997487421,17.0,20.9761769634,25.0,38.6781592116,0.0,17.3205080757,9.0,19.2093727123,0.0,17.3205080757,8.0,17.9164728672
East Liberty,29,2894.0,229.279305651,216.0,92.6282894153,47.0,61.2372435696,0.0,28.2842712474,46.0,58.3952052827,31.0,32.634337744,28.0,46.3033476111,1.0,29.0516780927,9.0,29.9332590942,7.0,28.2842712474,0.0,28.2842712474,40.0,48.052055107,7.0,28.6530975638,0.0,28.2842712474,0.0,28.2842712474,0.0,28.2842712474,0.0,28.2842712474,0.0,28.2842712474,1162.0,189.483508518,131.0,73.5119037979,78.0,51.0587896449,144.0,87.412813706,114.0,69.505395474,60.0,70.8519583358,164.0,104.268883181,101.0,61.9515940069,26.0,29.0860791445,29.0,32.5729949498,60.0,45.1552876195,60.0,52.0192272147,84.0,53.9536838409,38.0,42.6028168083,7.0,29.4788059459,12.0,30.9192496674,54.0,63.9140047252,963.0,158.94653189,241.0,86.3017960416,58.0,48.1352261862,89.0,52.1823725026,68.0,57.008771255,26.0,35.7631094846,120.0,75.9539334071,70.0,50.3189825016,17.0,29.9332590942,24.0,32.5883414737,126.0,73.3075712323,35.0,38.4837628099,8.0,29.0516780927,39.0,41.4849370254,0.0,28.2842712474,33.0,35.1710107902,9.0,29.9332590942,553.0,108.834737102,92.0,49.799598392,69.0,44.4634681509,89.0,48.8466989674,39.0,39.9624824054,74.0,60.3821165579,30.0,37.094473982,54.0,44.598206242,35.0,55.2086949674,0.0,28.2842712474,46.0,40.4351332383,8.0,29.0516780927,0.0,28.2842712474,17.0,31.9530906174,0.0,28.2842712474,0.0,28.2842712474,0.0,28.2842712474
Elliott,30,947.0,129.853763904,63.0,56.4535207051,9.0,19.8997487421,0.0,17.3205080757,0.0,17.3205080757,0.0,17.3205080757,32.0,52.9244744896,0.0,17.3205080757,0.0,17.3205080757,0.0,17.3205080757,5.0,16.2480768092,9.0,19.2093727123,0.0,17.3205080757,8.0,19.2093727123,0.0,17.3205080757,0.0,17.3205080757,0.0,17.3205080757,0.0,17.3205080757,255.0,77.6788259438,31.0,31.6385840391,14.0,26.1533936613,11.0,22.1133443875,5.0,16.2480768093,33.0,43.3704968844,23.0,28.7228132327,0.0,17.3205080757,3.0,15.779733838,44.0,42.7434205464,11.0,22.8910462845,39.0,35.8329457344,33.0,47.1699056603,8.0,19.8997487421,0.0,17.3205080757,0.0,17.3205080757,0.0,17.3205080757,441.0,104.938076979,59.0,59.4894948709,58.0,42.201895692,40.0,55.8211429478,41.0,46.6261729075,26.0,28.7054001888,18.0,22.5831795813,0.0,17.3205080757,15.0,21.3541565041,15.0,19.1049731745,18.0,20.6155281281,46.0,30.3644529014,43.0,29.9332590942,21.0,22.8910462845,30.0,26.0192236625,11.0,16.4316767251,0.0,17.3205080757,188.0,53.5350352573,38.0,29.0,33.0,29.5972971739,49.0,32.9545141066,12.0,16.1864140563,0.0,17.3205080757,14.0,18.547236991,0.0,17.3205080757,9.0,19.2093727123,0.0,17.3205080757,14.0,19.8997487421,0.0,17.3205080757,12.0,19.8997487421,0.0,17.3205080757,0.0,17.3205080757,7.0,19.8997487421,0.0,17.3205080757
Esplen,31,147,53,7,10,7,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,30,30,0,10,0,10,0,10,7,11,11,18,0,10,12,19,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,72,50,7,8,0,10,0,10,0,10,0,10,11,16,0,10,0,10,22,37,13,20,0,10,19,23,0,10,0,10,0,10,0,10,38,24,0,10,6,10,0,10,0,10,3,6,0,10,20,17,9,16,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10
Fairywood,32,457,85,111,69,3,7,0,10,0,10,0,10,6,9,8,14,8,12,0,10,0,10,7,11,3,5,46,58,30,43,0,10,0,10,0,10,251,76,0,10,30,34,9,13,8,9,6,10,36,41,0,10,0,10,0,10,21,33,66,39,75,55,0,10,0,10,0,10,0,10,71,46,0,10,0,10,0,10,0,10,14,21,0,10,0,10,0,10,0,10,0,10,0,10,19,21,38,36,0,10,0,10,0,10,24,23,0,10,0,10,0,10,4,6,2,6,0,10,10,16,0,10,0,10,0,10,0,10,0,10,8,12,0,10,0,10,0,10
Fineview,33,648.0,107.517440446,54.0,44.1474801093,32.0,32.5729949498,3.0,11.1803398875,0.0,14.1421356237,0.0,14.1421356237,19.0,31.6227766017,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,173.0,69.89277502,44.0,49.0306026885,13.0,18.8679622641,5.0,12.8062484749,14.0,19.9248588452,15.0,25.079872408,16.0,19.7230829233,5.0,15.6204993518,0.0,14.1421356237,1.0,10.7703296143,2.0,11.1803398875,6.0,16.4012194669,32.0,41.2310562562,0.0,14.1421356237,0.0,14.1421356237,20.0,25.3179778023,0.0,14.1421356237,304.0,93.2952303175,114.0,65.7647321898,19.0,24.1660919472,57.0,61.5223536611,5.0,12.2065556157,0.0,14.1421356237,5.0,12.8062484749,3.0,10.7703296143,0.0,14.1421356237,5.0,12.8062484749,26.0,31.0161248385,22.0,18.6010752377,22.0,25.0599281723,0.0,14.1421356237,4.0,12.8062484749,22.0,32.5729949498,0.0,14.1421356237,117.0,45.8039299624,23.0,21.9544984001,11.0,12.8062484749,12.0,11.401754251,29.0,29.1204395571,5.0,12.2065556157,4.0,12.2065556157,0.0,14.1421356237,0.0,14.1421356237,5.0,12.2065556157,11.0,11.313708499,0.0,14.1421356237,13.0,15.6524758425,0.0,14.1421356237,0.0,14.1421356237,4.0,11.6619037897,0.0,14.1421356237
Friendship,34,1077.0,125.924580603,104.0,48.1663783152,18.0,20.8086520467,9.0,17.2046505341,10.0,18.8679622641,20.0,21.2602916255,37.0,28.1780056072,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,10.0,18.8679622641,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,693.0,134.331679063,92.0,63.9531078213,10.0,18.0277563773,32.0,28.6530975638,67.0,43.2781700168,49.0,49.0306026885,85.0,75.6637297521,32.0,31.6227766017,26.0,27.0185121722,33.0,33.5261092285,108.0,79.2085853933,89.0,64.1404708433,39.0,56.8858506133,0.0,14.1421356237,24.0,32.5729949498,7.0,15.6204993518,0.0,14.1421356237,261.0,100.124921973,64.0,67.7421582178,0.0,14.1421356237,9.0,18.0277563773,17.0,28.7923600978,26.0,29.4108823397,11.0,20.591260282,27.0,28.7923600978,0.0,14.1421356237,0.0,14.1421356237,32.0,48.0520551069,34.0,36.6196668472,0.0,14.1421356237,29.0,34.4093010682,12.0,23.2594066992,0.0,14.1421356237,0.0,14.1421356237,19.0,22.0227155455,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,8.0,17.2046505341,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,11.0,19.7230829233,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237
Garfield,35,1506.0,137.648102058,63.0,40.6078810085,53.0,37.6563407675,0.0,22.360679775,0.0,22.360679775,0.0,22.360679775,0.0,22.360679775,4.0,21.9317121995,0.0,22.360679775,0.0,22.360679775,0.0,22.360679775,6.0,21.9317121995,0.0,22.360679775,0.0,22.360679775,0.0,22.360679775,0.0,22.360679775,0.0,22.360679775,0.0,22.360679775,442.0,109.041276588,97.0,57.8100337312,22.0,28.0356915378,77.0,41.4969878425,22.0,30.166206258,0.0,22.360679775,8.0,21.9317121995,4.0,20.8806130178,21.0,32.0156211872,86.0,59.6992462264,47.0,38.8072158239,43.0,39.8748040747,0.0,22.360679775,2.0,20.6155281281,0.0,22.360679775,0.0,22.360679775,13.0,22.825424421,621.0,113.815640402,79.0,41.3884041732,80.0,42.3910367884,48.0,26.6458251889,54.0,47.6340214552,53.0,38.535697736,49.0,30.9030742807,21.0,28.6705423736,12.0,18.0277563773,11.0,21.4941852602,66.0,45.4862616621,27.0,30.166206258,28.0,22.427661492,77.0,56.8682688325,13.0,27.5862284482,0.0,22.360679775,3.0,20.6155281281,380.0,71.0352025407,59.0,43.1393092202,99.0,44.9332838773,64.0,35.4400902934,26.0,22.0454076851,21.0,30.4138126515,36.0,30.5122926048,22.0,20.2484567313,26.0,21.9772609759,1.0,20.3960780543,0.0,22.360679775,18.0,20.832666656,0.0,22.360679775,4.0,21.1896201004,4.0,20.8806130178,0.0,22.360679775,0.0,22.360679775
Glen Hazel,36,254,86,36,44,36,44,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,35,39,10,16,0,10,0,10,25,37,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,104,62,35,40,16,25,15,20,28,46,0,10,0,10,10,15,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,79,38,15,18,15,14,0,10,23,26,0,10,0,10,0,10,0,10,26,28,0,10,0,10,0,10,0,10,0,10,0,10,0,10
Greenfield,37,3390.0,248.064507739,128.0,75.0866166504,16.0,39.7994974842,0.0,29.9999999999,0.0,29.9999999999,9.0,32.0156211872,12.0,34.6410161513,0.0,29.9999999999,28.0,42.7083130081,0.0,29.9999999999,0.0,29.9999999999,16.0,35.8329457344,31.0,46.5725240887,0.0,29.9999999999,0.0,29.9999999999,0.0,29.9999999999,0.0,29.9999999999,16.0,37.0944739819,1417.0,219.861319927,98.0,75.1930847884,11.0,29.9999999999,12.0,34.0734500749,31.0,47.1274866718,46.0,48.8876262463,49.0,81.0925397308,141.0,85.3229160308,74.0,76.118328936,116.0,90.5704145956,136.0,88.5155353595,129.0,67.6461381011,242.0,100.463923873,122.0,64.3583716388,64.0,58.4722156241,113.0,67.1639784407,33.0,46.1410879802,1045.0,194.074727874,10.0,33.5261092286,17.0,39.1024295921,31.0,45.0000000001,54.0,45.343136195,22.0,37.3898381917,73.0,72.5327512231,82.0,62.6578007913,24.0,39.6484552032,42.0,54.8543526075,60.0,45.5631429997,129.0,79.1012010023,200.0,106.494131294,113.0,75.1199041533,42.0,55.7225268631,68.0,67.2755527662,78.0,67.096944789,800.0,137.244307715,71.0,54.4977063738,73.0,75.7495874576,116.0,67.4166151627,43.0,40.9633982965,65.0,46.1627555503,51.0,48.0,36.0,41.6173040934,19.0,35.0713558334,66.0,51.0881590978,85.0,54.083269132,79.0,50.1896403654,47.0,42.035699114,34.0,40.4598566483,7.0,30.7245829915,8.0,32.0156211872,0.0,29.9999999999
Hays,38,170,38,4,6,0,10,0,10,0,10,4,6,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,53,29,4,6,9,14,14,16,0,10,4,8,0,10,0,10,12,20,0,10,0,10,0,10,7,11,3,5,0,10,0,10,0,10,84,34,12,10,5,7,0,10,22,23,5,8,0,10,0,10,0,10,0,10,0,10,30,27,10,14,0,10,0,10,0,10,0,10,29,18,5,8,11,12,0,10,4,8,4,6,0,10,0,10,0,10,0,10,5,7,0,10,0,10,0,10,0,10,0,10,0,10
Hazelwood,39,1884.0,205.625873858,9.0,25.4754784057,0.0,26.4575131106,3.0,25.4754784057,0.0,26.4575131106,3.0,25.4754784057,0.0,26.4575131106,0.0,26.4575131106,0.0,26.4575131106,0.0,26.4575131106,0.0,26.4575131106,0.0,26.4575131106,0.0,26.4575131106,3.0,25.0,0.0,26.4575131106,0.0,26.4575131106,0.0,26.4575131106,0.0,26.4575131106,528.0,133.225372959,141.0,82.8733974204,8.0,26.1725046566,63.0,55.9195851201,8.0,29.8161030318,54.0,49.9999999999,0.0,26.4575131106,52.0,57.6714834212,8.0,28.2134719593,19.0,30.854497241,5.0,26.0959767013,58.0,52.1344415909,30.0,36.7423461418,22.0,35.0,27.0,39.5094925303,4.0,25.4754784057,29.0,47.759815745,941.0,166.922137537,294.0,121.231184107,161.0,80.6659779585,10.0,29.8161030318,28.0,32.3419232576,37.0,36.6742416418,47.0,34.0587727318,34.0,33.4962684489,64.0,66.0151497765,5.0,25.4754784057,54.0,40.2119385258,81.0,44.0340777125,60.0,41.6893271713,5.0,25.4754784057,27.0,33.6005952328,34.0,35.0,0.0,26.4575131106,406.0,93.7923237798,11.0,26.4575131106,53.0,42.0713679359,56.0,49.3659801888,49.0,41.3521462563,55.0,41.0243829935,39.0,38.1313519298,40.0,42.2965719652,0.0,26.4575131106,9.0,27.7308492478,60.0,42.4970587217,15.0,29.206163733,19.0,35.721142199,0.0,26.4575131106,0.0,26.4575131106,0.0,26.4575131106,0.0,26.4575131106
Highland Park,40,3025.0,247.513635987,249.0,102.732662771,33.0,42.0713679359,67.0,74.3236167043,10.0,30.9192496673,15.0,30.9192496673,16.0,35.7211421989,0.0,28.2842712474,20.0,33.3766385366,15.0,35.7211421989,0.0,28.2842712474,42.0,55.0817574157,8.0,30.4138126515,23.0,37.6828873629,0.0,28.2842712474,0.0,28.2842712474,0.0,28.2842712474,0.0,28.2842712474,990.0,208.518584304,100.0,80.9197132965,6.0,28.6530975637,30.0,36.4691650577,38.0,66.4906008396,103.0,111.467484048,56.0,69.0072459963,58.0,48.2700735445,0.0,28.2842712474,50.0,45.541190147,83.0,69.0,162.0,90.7469007734,64.0,55.5787729264,41.0,38.7814388593,22.0,37.094473982,103.0,74.3034319532,74.0,56.1693866799,1206.0,218.616101877,83.0,58.137767415,44.0,43.520110294,44.0,46.4865571967,73.0,56.1604843283,78.0,67.6904720031,118.0,101.577556576,95.0,79.8185442112,21.0,41.521078984,61.0,79.5298686029,72.0,56.2494444417,55.0,53.2728824075,106.0,58.0430874438,131.0,70.908391605,22.0,33.4664010614,78.0,67.0373030485,125.0,66.1513416343,580.0,119.599331101,56.0,42.8368999812,38.0,40.0874045057,111.0,73.2734604069,0.0,28.2842712474,51.0,46.5617869072,11.0,32.5729949499,12.0,32.0,40.0,42.0119030752,0.0,28.2842712474,45.0,42.7083130081,75.0,49.7091540866,61.0,55.6237359407,23.0,36.3868107973,23.0,35.5808937493,24.0,35.721142199,10.0,30.4138126515
Homewood North,41,1275.0,144.855100014,74.0,57.1751694357,58.0,50.68530359,0.0,22.360679775,0.0,22.360679775,16.0,32.8024389337,0.0,22.360679775,0.0,22.360679775,0.0,22.360679775,0.0,22.360679775,0.0,22.360679775,0.0,22.360679775,0.0,22.360679775,0.0,22.360679775,0.0,22.360679775,0.0,22.360679775,0.0,22.360679775,0.0,22.360679775,429.0,110.715852523,102.0,56.9824534396,64.0,53.1130868996,37.0,36.6742416418,32.0,39.5094925303,9.0,20.3224014329,34.0,48.1352261863,23.0,27.1293199326,51.0,46.914816423,8.0,19.7230829233,15.0,30.4795013083,10.0,25.0,7.0,22.825424421,0.0,22.360679775,37.0,42.0238027789,0.0,22.360679775,0.0,22.360679775,375.0,89.7162192694,71.0,46.5403051128,74.0,51.478150705,44.0,29.4108823397,30.0,38.5875627632,21.0,30.166206258,11.0,25.0,14.0,22.5388553392,18.0,21.1896201004,2.0,20.8806130178,19.0,29.883105595,25.0,27.7308492477,5.0,21.1896201004,35.0,28.4253408071,6.0,21.5406592285,0.0,22.360679775,0.0,22.360679775,397.0,82.3771813065,20.0,21.587033145,30.0,33.6600653594,33.0,20.5182845286,90.0,50.8822169328,46.0,25.1594912508,47.0,36.510272527,18.0,21.4941852603,19.0,23.8537208838,18.0,23.4520787991,40.0,31.1448230048,10.0,20.4205778566,9.0,20.1494416796,0.0,22.360679775,12.0,24.4131112314,0.0,22.360679775,5.0,21.9317121995
Homewood South,42,1105.0,119.159556897,75.0,44.7325384927,52.0,42.0,0.0,24.4948974278,0.0,24.4948974278,9.0,26.9258240357,9.0,26.9258240357,5.0,23.748684174,0.0,24.4948974278,0.0,24.4948974278,0.0,24.4948974278,0.0,24.4948974278,0.0,24.4948974278,0.0,24.4948974278,0.0,24.4948974278,0.0,24.4948974278,0.0,24.4948974278,0.0,24.4948974278,243.0,76.0986202241,110.0,55.5067563455,0.0,24.4948974278,15.0,24.5356882929,0.0,24.4948974278,49.0,42.1070065428,0.0,24.4948974278,0.0,24.4948974278,0.0,24.4948974278,0.0,24.4948974278,51.0,37.0270171631,6.0,24.1039415864,12.0,24.4948974278,0.0,24.4948974278,0.0,24.4948974278,0.0,24.4948974278,0.0,24.4948974278,354.0,80.9629544915,47.0,40.7185461429,64.0,53.860932038,15.0,26.83281573,11.0,24.6576560119,10.0,22.9782505861,43.0,30.8382878902,25.0,30.2324329157,19.0,39.0384425919,0.0,24.4948974278,17.0,27.748873851,47.0,29.6984848097,34.0,28.7402157264,12.0,23.7486841741,0.0,24.4948974278,10.0,22.7376340018,0.0,24.4948974278,433.0,81.7924201868,157.0,57.236352085,80.0,42.0594816897,80.0,57.9137289423,21.0,25.3179778024,18.0,24.6170672502,15.0,24.0831891576,5.0,23.4307490277,12.0,24.1867732449,9.0,22.4944437584,2.0,23.1516738056,31.0,30.4795013083,0.0,24.4948974278,3.0,23.1516738056,0.0,24.4948974278,0.0,24.4948974278,0.0,24.4948974278
